,8306.T,8316.T,8411.T,8331.T,8308.T,8309.T,8304.T,8354.T,8377.T,8359.T,8253.T,8601.T,8604.T,8697.T,8002.T,8031.T,8053.T,8058.T,"('8306.T', '8306.T')","('8316.T', '8316.T')","('8411.T', '8411.T')","('8331.T', '8331.T')","('8308.T', '8308.T')","('8309.T', '8309.T')","('8304.T', '8304.T')","('8354.T', '8354.T')","('8377.T', '8377.T')","('8359.T', '8359.T')","('8253.T', '8253.T')","('8601.T', '8601.T')","('8604.T', '8604.T')","('8697.T', '8697.T')","('8002.T', '8002.T')","('8031.T', '8031.T')","('8053.T', '8053.T')","('8058.T', '8058.T')","('8306.T', '8306.T').1","('8316.T', '8316.T').1","('8411.T', '8411.T').1","('8331.T', '8331.T').1","('8308.T', '8308.T').1","('8309.T', '8309.T').1","('8304.T', '8304.T').1","('8354.T', '8354.T').1","('8377.T', '8377.T').1","('8359.T', '8359.T').1","('8253.T', '8253.T').1","('8601.T', '8601.T').1","('8604.T', '8604.T').1","('8697.T', '8697.T').1","('8002.T', '8002.T').1","('8031.T', '8031.T').1","('8053.T', '8053.T').1","('8058.T', '8058.T').1"
2021-04-19,495.6065673828125,1052.799560546875,1261.802490234375,592.3764038085938,393.5401916503906,1532.3690185546875,1930.553955078125,1601.7884521484375,839.3779296875,314.24005126953125,1068.24169921875,478.6794738769531,475.0806884765625,1180.3992919921875,752.8605346679688,984.6458740234376,1242.717041015625,867.0824584960938,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-04-20,491.4898681640625,1039.490234375,1254.4403076171875,587.2252807617188,392.4989929199219,1512.7755126953125,1911.9364013671875,1559.2630615234375,826.3978271484375,310.88818359375,1036.5035400390625,469.9687194824219,476.5686950683594,1152.726806640625,737.3055419921875,970.3662719726562,1222.589111328125,854.31884765625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-04-21,479.9797973632813,1016.4022827148438,1231.5355224609375,577.7816162109375,381.9144287109375,1489.9166259765625,1860.9404296875,1515.904052734375,803.8990478515625,308.374267578125,1014.7879028320312,458.16455078125,466.7313537597656,1151.2135009765625,721.914306640625,964.612060546875,1199.2401123046875,848.64599609375,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-04-22,479.22357177734375,1021.291748046875,1235.2166748046875,585.5081787109375,382.2614135742188,1504.61181640625,1880.36767578125,1553.4261474609375,807.3603515625,311.72613525390625,1009.7765502929688,455.88519287109375,472.1046142578125,1165.914306640625,731.001708984375,968.2351684570312,1207.6939697265625,854.6024169921875,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-04-23,480.7358703613281,1021.8349609375,1237.261962890625,588.9423217773438,381.7409057617188,1506.244384765625,1884.4150390625,1545.0880126953125,802.1683349609375,310.88818359375,1014.7879028320312,452.1403503417969,474.9152221679688,1167.427734375,726.089599609375,968.4482421875,1204.8759765625,853.1842041015625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-04-26,480.9879150390625,1023.1931762695312,1261.802490234375,588.0838012695312,380.6130065917969,1507.060791015625,1894.937744140625,1566.7674560546875,802.1683349609375,307.5362548828125,1014.7879028320312,455.88519287109375,472.1873168945313,1160.942138671875,736.4049682617188,967.3826904296876,1206.0838623046875,854.31884765625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-04-27,483.5923461914063,1032.156494140625,1260.5755615234375,588.9423217773438,389.2021789550781,1527.470703125,1908.6983642578125,1564.265869140625,796.111083984375,312.5640869140625,1036.5035400390625,457.1062927246094,481.8592529296875,1150.56494140625,731.984130859375,951.611083984375,1196.8248291015625,843.1150512695312,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-04-28,490.3976135253906,1040.848388671875,1270.801025390625,591.5178833007812,391.8050231933594,1540.941162109375,1905.460693359375,1573.43798828125,791.7843627929688,310.0501708984375,1047.3614501953125,464.35162353515625,489.2992248535156,1159.644775390625,737.4692993164062,954.5950927734376,1201.2528076171875,847.227783203125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-04-30,485.6087341308594,1032.6998291015625,1255.66748046875,585.5081787109375,389.5491943359375,1518.4903564453125,1902.2222900390625,1550.9248046875,795.2456665039062,312.5640869140625,1048.196533203125,473.8762817382813,485.1659240722656,1107.5430908203125,743.8550415039062,981.8751831054688,1198.0325927734375,856.587890625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-05-06,505.9405517578125,1069.0966796875,1300.6588134765625,602.6787109375,406.1202392578125,1564.208251953125,1945.93359375,1597.6192626953125,812.5524291992188,330.9995422363281,1054.8782958984375,500.740966796875,486.1578674316406,1165.2657470703125,763.1759033203125,1046.87890625,1235.470947265625,895.1627807617188,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
