,6758.T,6861.T,8035.T,6702.T,6723.T,6645.T,6503.T,6301.T,6367.T,6594.T,6920.T,6954.T,6971.T,6976.T,4063.T,6981.T,6770.T,6752.T,6753.T,6857.T,"('6758.T', '6758.T')","('6861.T', '6861.T')","('8035.T', '8035.T')","('6702.T', '6702.T')","('6723.T', '6723.T')","('6645.T', '6645.T')","('6503.T', '6503.T')","('6301.T', '6301.T')","('6367.T', '6367.T')","('6594.T', '6594.T')","('6920.T', '6920.T')","('6954.T', '6954.T')","('6971.T', '6971.T')","('6976.T', '6976.T')","('4063.T', '4063.T')","('6981.T', '6981.T')","('6770.T', '6770.T')","('6752.T', '6752.T')","('6753.T', '6753.T')","('6857.T', '6857.T')","('6758.T', '6758.T').1","('6861.T', '6861.T').1","('8035.T', '8035.T').1","('6702.T', '6702.T').1","('6723.T', '6723.T').1","('6645.T', '6645.T').1","('6503.T', '6503.T').1","('6301.T', '6301.T').1","('6367.T', '6367.T').1","('6594.T', '6594.T').1","('6920.T', '6920.T').1","('6954.T', '6954.T').1","('6971.T', '6971.T').1","('6976.T', '6976.T').1","('4063.T', '4063.T').1","('6981.T', '6981.T').1","('6770.T', '6770.T').1","('6752.T', '6752.T').1","('6753.T', '6753.T').1","('6857.T', '6857.T').1"
2021-04-20,2298.7275390625,49171.20703125,14425.4716796875,1528.3646240234375,1246.824951171875,8001.78955078125,1492.298583984375,2666.46044921875,20597.693359375,6545.072265625,17968.15625,4839.82275390625,1547.786865234375,4541.58447265625,3416.22900390625,2714.308349609375,1140.52490234375,1207.96435546875,1802.3109130859373,2470.69873046875,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-04-21,2242.54296875,48519.9921875,13991.8232421875,1466.83544921875,1181.3546142578125,7744.55810546875,1435.6971435546875,2587.576171875,20242.0703125,6420.2216796875,17652.419921875,4675.11669921875,1508.0775146484375,4439.17578125,3356.106201171875,2649.067626953125,1116.2401123046875,1174.802978515625,1720.1680908203125,2401.13525390625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-04-22,2270.63525390625,50405.58984375,14631.97265625,1524.60693359375,1197.72216796875,8010.98046875,1487.357177734375,2671.390380859375,20728.705078125,6708.33935546875,18857.95703125,4780.9990234375,1551.955322265625,4488.154296875,3471.864501953125,2703.687744140625,1116.2401123046875,1199.1212158203125,1763.655517578125,2501.882080078125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-04-23,2293.8837890625,50094.5625,14419.572265625,1541.0460205078125,1190.9825439453125,7965.04248046875,1476.1265869140625,2586.754638671875,20536.859375,6364.99951171875,18666.599609375,4635.296875,1554.36865234375,4434.72314453125,3424.304931640625,2692.15625,1114.50537109375,1157.55908203125,1749.15966796875,2470.69873046875,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-04-26,2266.7607421875,50677.734375,14472.6728515625,1519.9102783203125,1204.4617919921875,7992.6044921875,1467.5914306640625,2622.08837890625,20691.2734375,6235.345703125,18752.708984375,4666.0654296875,1567.5321044921875,4448.08056640625,3437.765380859375,2707.632080078125,1117.974609375,1161.5382080078125,1769.4537353515625,2533.06591796875,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-04-27,2218.325439453125,48976.81640625,14481.521484375,1501.1226806640625,1179.428955078125,7891.5478515625,1447.3768310546875,2626.196533203125,20724.025390625,6345.79150390625,18331.73046875,4600.00341796875,1571.9197998046875,4550.48876953125,3342.6455078125,2693.06689453125,1137.923095703125,1137.2198486328125,1770.420166015625,2513.8759765625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-04-28,2288.07177734375,49083.734375,14561.1708984375,1520.8494873046875,1189.056884765625,7836.4267578125,1460.8533935546875,2645.09619140625,21308.923828125,6345.79150390625,18724.005859375,4693.21630859375,1485.6998291015625,4586.1103515625,3334.569580078125,2737.97705078125,1125.780517578125,1164.19140625,1786.8487548828125,2523.470947265625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-04-30,2111.76806640625,51047.08203125,14254.3720703125,1634.9837646484375,1227.56884765625,7615.94140625,1511.1656494140625,2633.591796875,20522.82421875,6076.8818359375,18503.947265625,4556.564453125,1456.0823974609375,4470.34375,3311.238037109375,2640.874755859375,1148.3309326171875,1139.872802734375,1784.916015625,2489.888427734375,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-05-06,2075.926025390625,51814.91796875,14381.22265625,1615.2567138671875,1178.4661865234375,7744.55810546875,1497.2398681640625,2742.87939453125,21056.25,6079.2822265625,18350.86328125,4742.0849609375,1502.3736572265625,4452.533203125,3340.851318359375,2658.777587890625,1137.923095703125,1123.9554443359375,1769.4537353515625,2451.508544921875,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-05-07,2028.460205078125,51795.4921875,14723.419921875,1574.39404296875,1193.8709716796875,7753.74462890625,1503.9781494140625,2783.14404296875,21140.47265625,5978.4404296875,18408.2734375,4796.38330078125,1482.6285400390625,4421.3662109375,3302.2646484375,2649.370849609375,1130.9844970703125,1122.1864013671875,1769.4537353515625,2473.097412109375,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-05-10,2088.519775390625,51989.875,14767.671875,1575.8031005859375,1194.8338623046875,7836.4267578125,1523.7437744140625,2823.407958984375,21631.7890625,5997.6494140625,17977.7265625,4810.86376953125,1514.0010986328125,4452.533203125,3333.671875,2639.6611328125,1113.6380615234375,1141.1993408203125,1760.75634765625,2446.711669921875,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-05-11,2014.8985595703125,50755.50390625,14159.97265625,1567.8182373046875,1129.3634033203125,7533.2587890625,1512.513427734375,2716.5849609375,20607.05078125,5795.96630859375,17040.08984375,4619.91259765625,1468.806884765625,4229.90673828125,3233.168212890625,2543.16552734375,1065.935546875,1074.8760986328125,1682.47900390625,2312.38232421875,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-05-12,1995.5244140625,50599.98046875,13711.5732421875,1535.409912109375,1130.326171875,7349.5205078125,1479.720458984375,2651.669677734375,19591.671875,5747.94775390625,16647.814453125,4473.30615234375,1448.40380859375,4100.78369140625,3150.6123046875,2494.007568359375,1024.30419921875,1074.8760986328125,1790.7142333984375,2242.818359375,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-05-13,1935.2708740234373,50366.71484375,13068.474609375,1515.2132568359375,1099.5166015625,7285.21240234375,1455.911865234375,2655.7783203125,19582.3125,5649.50634765625,15978.076171875,4400.90869140625,1428.000732421875,3931.587158203125,3149.714599609375,2425.73291015625,999.1519775390624,1066.91748046875,1832.2689208984373,2132.476806640625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-05-14,1980.99365234375,50182.0390625,13690.923828125,1578.62109375,1139.9542236328125,7606.75390625,1463.0994873046875,2687.824951171875,19937.927734375,5747.94775390625,16896.572265625,4523.07958984375,1461.7864990234375,4247.716796875,3234.0654296875,2509.4833984375,1003.4884033203124,1074.8760986328125,1854.495849609375,2197.24267578125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-05-17,2001.33642578125,50609.69921875,13186.4736328125,1580.4998779296875,1124.5494384765625,7450.5771484375,1472.533203125,2671.390380859375,19624.423828125,5690.3232421875,16504.296875,4447.966796875,1450.5977783203125,4109.68896484375,3249.32080078125,2477.318115234375,974.8671264648438,1069.1280517578125,1766.5545654296875,2178.052734375,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-05-18,1999.3990478515625,51076.23828125,13357.57421875,1611.9691162109375,1113.9586181640625,7634.31494140625,1494.0953369140625,2756.027099609375,20129.77734375,5887.2041015625,16887.00390625,4571.04443359375,1474.7303466796875,4167.572265625,3295.983154296875,2484.29736328125,980.0709228515624,1058.07421875,1836.1343994140625,2221.22998046875,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-05-19,2018.77294921875,50988.76171875,13260.22265625,1622.771728515625,1087.000244140625,7487.3251953125,1486.009521484375,2648.3828125,19390.46875,5786.36279296875,17078.361328125,4526.70068359375,1445.113037109375,4091.878173828125,3281.62548828125,2447.5810546875,974.8671264648438,1052.326171875,1775.2520751953125,2192.445556640625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-05-20,2029.428955078125,51202.59375,13531.6240234375,1665.983154296875,1102.405029296875,7570.0068359375,1503.07958984375,2611.40576171875,19493.40625,5892.005859375,17336.685546875,4498.64599609375,1454.546630859375,4292.2421875,3269.0625,2487.028564453125,1002.6211547851562,1051.4417724609375,1826.4705810546875,2269.204833984375,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-05-21,2039.11572265625,52106.515625,13708.6220703125,1699.3309326171875,1111.0701904296875,7643.50146484375,1506.6734619140625,2622.08837890625,19465.333984375,5896.8076171875,16973.1171875,4541.1796875,1463.541748046875,4359.0302734375,3287.009765625,2478.531982421875,1009.559814453125,1040.38818359375,1843.8656005859373,2266.80615234375,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-05-24,2036.209228515625,51241.46875,13587.6728515625,1692.7552490234375,1116.846923828125,7625.12841796875,1518.353515625,2661.530517578125,19830.30859375,5918.41650390625,17068.79296875,4613.578125,1458.2763671875,4425.81787109375,3308.546142578125,2495.82861328125,1029.5081787109375,1045.6939697265625,1887.3529052734373,2247.615966796875,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-05-25,2083.676513671875,51231.7578125,13826.6220703125,1715.3001708984375,1119.7353515625,7643.50146484375,1521.0484619140625,2655.7783203125,19802.234375,6004.8525390625,17767.236328125,4663.3515625,1482.18994140625,4479.24951171875,3360.5927734375,2504.021484375,1023.4368896484376,1073.5496826171875,1933.739501953125,2300.388427734375,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-05-26,2073.02001953125,51406.703125,13853.171875,1738.3153076171875,1140.9169921875,7753.74462890625,1518.353515625,2669.747314453125,19984.720703125,6021.6591796875,17862.912109375,4723.9853515625,1484.3836669921875,4586.1103515625,3394.692138671875,2530.724365234375,1033.8446044921875,1112.0169677734375,1970.462158203125,2281.1982421875,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-05-27,2092.39453125,52009.31640625,13900.373046875,1686.1798095703125,1136.10302734375,7781.30517578125,1533.6263427734375,2617.157470703125,19966.005859375,5956.83251953125,18102.103515625,4660.63720703125,1483.28662109375,4532.6787109375,3316.622314453125,2455.469970703125,1037.31396484375,1097.8680419921875,1931.8067626953125,2343.5654296875,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-05-28,2125.330078125,53049.30859375,14245.5224609375,1686.6494140625,1135.14013671875,8029.3525390625,1546.65380859375,2730.554443359375,20667.880859375,6096.08935546875,18618.765625,4798.19287109375,1488.1131591796875,4675.1611328125,3437.765380859375,2534.062255859375,1034.7120361328125,1111.1326904296875,1988.823486328125,2324.3759765625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-05-31,2089.488525390625,52359.21875,14354.671875,1670.6800537109375,1072.5582275390625,7919.10693359375,1520.14990234375,2631.948486328125,20218.677734375,6016.85693359375,19709.482421875,4760.1845703125,1474.7303466796875,4692.970703125,3383.923828125,2512.21435546875,1020.8350830078124,1102.73193359375,1930.84033203125,2372.350830078125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-06-01,2098.20654296875,52398.1015625,14360.5732421875,1682.8917236328125,1108.181884765625,7946.66845703125,1518.8023681640625,2668.1044921875,20307.58203125,6012.05517578125,20006.080078125,4752.9443359375,1470.7816162109375,4710.78076171875,3399.178955078125,2563.7998046875,1032.110107421875,1106.711181640625,1927.941162109375,2355.559814453125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-06-02,2093.36279296875,52193.98046875,14260.271484375,1704.9674072265625,1128.4005126953125,7937.482421875,1565.0716552734375,2686.181640625,19933.248046875,6127.30224609375,20532.30078125,4704.98095703125,1480.4346923828125,4630.634765625,3488.9140625,2598.089111328125,1052.058349609375,1114.2279052734375,1948.2353515625,2365.154296875,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-06-03,2103.04931640625,52952.1171875,14525.7705078125,1724.2244873046875,1220.829345703125,7992.6044921875,1610.891845703125,2695.220947265625,20125.095703125,6129.703125,22015.30078125,4776.474609375,1483.725341796875,4728.5908203125,3495.196044921875,2600.212646484375,1059.8642578125,1115.9964599609375,1941.4705810546875,2463.502685546875,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-06-04,2115.643310546875,52777.1640625,14292.72265625,1739.25439453125,1234.30859375,7882.361328125,1618.9776611328125,2676.321044921875,19886.455078125,6064.87646484375,22216.220703125,4669.68701171875,1490.526611328125,4719.68505859375,3491.60693359375,2588.682373046875,1057.262451171875,1127.492431640625,1946.302490234375,2475.496337890625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-06-07,2102.08154296875,52971.546875,14322.2216796875,1749.1180419921875,1198.6849365234375,7873.17431640625,1625.716064453125,2568.6767578125,19820.951171875,6012.05517578125,21795.2421875,4707.69482421875,1501.4959716796875,4826.54736328125,3478.145751953125,2592.019775390625,1055.5277099609375,1120.860107421875,1952.100830078125,2451.508544921875,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-06-08,2130.173828125,52864.640625,14239.62109375,1750.99658203125,1159.210205078125,7836.4267578125,1617.1807861328125,2582.645751953125,19203.30078125,6009.6533203125,19814.7265625,4623.533203125,1495.572265625,4790.92626953125,3410.844482421875,2564.103271484375,1058.1295166015625,1120.4178466796875,1933.739501953125,2410.730224609375,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-06-09,2083.676513671875,52621.64453125,13811.8720703125,1750.5269775390625,1165.9498291015625,7689.4365234375,1598.762939453125,2577.71533203125,18627.76171875,5894.4072265625,19049.306640625,4694.12109375,1508.955078125,4621.73046875,3337.26123046875,2524.35205078125,1052.92578125,1124.3973388671875,1895.083984375,2360.356689453125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-06-10,2091.425537109375,52339.78515625,14033.125,1762.7388916015625,1138.991455078125,7652.68896484375,1570.0133056640625,2584.289306640625,18945.9453125,5887.2041015625,19671.208984375,4776.474609375,1511.80712890625,4630.634765625,3326.493408203125,2513.731689453125,1045.1197509765625,1109.364013671875,1870.92431640625,2377.14794921875,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-06-11,2104.018310546875,52718.84375,14124.5712890625,1792.7989501953125,1130.326171875,7689.4365234375,1564.62255859375,2500.474609375,18866.400390625,5887.2041015625,19345.91015625,4745.70556640625,1526.2869873046875,4603.919921875,3314.82763671875,2518.5869140625,1033.8446044921875,1101.847412109375,1827.43701171875,2391.540283203125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-06-14,2096.26904296875,54157.3359375,14360.5732421875,1803.132080078125,1150.5450439453125,7772.11865234375,1557.88427734375,2502.939453125,18950.626953125,6000.05029296875,19776.451171875,4895.025390625,1533.087890625,4755.306640625,3392.8974609375,2558.33740234375,1047.721923828125,1114.2279052734375,1875.75634765625,2429.920166015625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-06-15,2134.048095703125,55226.484375,14602.470703125,1826.6162109375,1140.9169921875,7854.80078125,1562.376220703125,2499.65283203125,19142.470703125,6019.25732421875,20407.923828125,4916.74560546875,1567.312744140625,4933.4072265625,3441.3544921875,2598.392822265625,1052.058349609375,1119.9755859375,1859.3277587890625,2470.69873046875,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-06-16,2073.02001953125,55032.08984375,14449.0712890625,1815.813720703125,1150.5450439453125,7873.17431640625,1569.5638427734375,2506.226806640625,19568.275390625,6004.8525390625,20293.111328125,4950.2294921875,1564.679931640625,4977.93310546875,3425.202392578125,2622.36474609375,1046.8544921875,1112.0169677734375,1833.2353515625,2465.90087890625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-06-17,2024.5853271484373,55080.69140625,14522.8212890625,1825.2073974609373,1138.028564453125,7873.17431640625,1544.856689453125,2374.75244140625,19371.751953125,5918.41650390625,20733.2265625,4944.7998046875,1520.8021240234375,4906.69189453125,3388.41064453125,2570.172119140625,1046.8544921875,1095.2152099609375,1821.638671875,2425.122802734375,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-06-18,2034.27197265625,55333.3984375,14620.1708984375,1815.34375,1140.9169921875,7891.5478515625,1540.3648681640625,2342.294189453125,19470.009765625,6170.51953125,20666.25390625,4960.1845703125,1513.12353515625,4977.93310546875,3438.66259765625,2607.799560546875,1029.5081787109375,1094.77294921875,1826.4705810546875,2456.305908203125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-06-21,2042.0218505859373,53564.44140625,14033.125,1790.4505615234375,1101.4422607421875,7781.30517578125,1474.7789306640625,2308.604248046875,19189.26171875,5944.82763671875,20513.171875,4681.451171875,1456.74072265625,4746.40087890625,3241.24462890625,2523.138427734375,999.1519775390624,1065.14892578125,1762.6890869140625,2345.964111328125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-06-22,2105.95654296875,55304.24609375,14254.3720703125,1879.221435546875,1131.2889404296875,7955.85693359375,1545.30615234375,2344.348876953125,19867.73828125,6129.703125,20848.0390625,4809.95849609375,1496.0113525390625,4755.306640625,3281.62548828125,2551.662109375,1013.8964233398438,1109.8062744140625,1800.378173828125,2398.736083984375,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-06-23,2063.333251953125,55187.61328125,14381.22265625,1856.676513671875,1157.2845458984375,7900.73486328125,1535.87255859375,2304.906494140625,19652.498046875,6124.900390625,21374.26171875,4817.1982421875,1504.5673828125,4773.11669921875,3290.598876953125,2494.61474609375,1012.1615600585938,1096.099609375,1773.3193359375,2444.3125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-06-24,2070.1142578125,53982.3828125,14345.822265625,1875.4638671875,1155.35888671875,7836.4267578125,1498.138427734375,2293.40234375,19418.541015625,6129.703125,21211.615234375,4785.5234375,1496.230712890625,4826.54736328125,3296.880615234375,2494.918212890625,1020.8350830078124,1103.174072265625,1770.420166015625,2398.736083984375,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-06-25,2102.08154296875,54030.98828125,14446.12109375,1899.8876953125,1155.35888671875,8047.72412109375,1507.572021484375,2321.751708984375,19657.1796875,6208.935546875,21843.080078125,4865.16162109375,1516.1949462890625,4844.35693359375,3353.41357421875,2531.635009765625,1026.0386962890625,1157.55908203125,1769.4537353515625,2434.717529296875,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-06-28,2105.95654296875,54157.3359375,14210.1220703125,1920.0841064453125,1159.210205078125,8020.16455078125,1489.603271484375,2341.472900390625,19441.939453125,6189.7275390625,21527.345703125,4850.681640625,1515.5369873046875,4835.45166015625,3351.619140625,2518.5869140625,1030.37548828125,1152.253173828125,1749.15966796875,2403.533935546875,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-06-29,2131.142333984375,54633.59375,14180.6220703125,1944.508056640625,1165.9498291015625,8093.6611328125,1467.1424560546875,2300.798095703125,19680.57421875,6168.119140625,21426.728515625,4846.1572265625,1496.4498291015625,4835.45166015625,3374.950439453125,2527.082763671875,1015.6309814453124,1143.8519287109375,1725.0,2401.13525390625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-06-30,2095.30029296875,54497.5234375,14183.5732421875,1953.901611328125,1156.32177734375,8093.6611328125,1448.7242431640625,2268.340087890625,19362.390625,6182.5244140625,20688.869140625,4849.77734375,1506.7613525390625,4888.8818359375,3334.569580078125,2573.813720703125,1017.365478515625,1136.777587890625,1771.3865966796875,2401.13525390625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-07-01,2119.51806640625,54653.03125,14142.2724609375,1923.8419189453125,1133.2144775390625,8130.40673828125,1361.1270751953125,2307.371826171875,19577.630859375,6127.30224609375,20746.361328125,4856.1123046875,1494.0367431640625,4853.26171875,3378.5400390625,2565.924072265625,1002.6211547851562,1131.913818359375,1748.1932373046875,2357.9580078125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-07-02,2197.0146484375,55420.875,13844.3232421875,1958.1292724609373,1131.2889404296875,8185.52880859375,1396.6151123046875,2308.193603515625,19624.423828125,6156.11328125,19567.69921875,4870.59228515625,1508.0775146484375,4844.35693359375,3383.923828125,2601.73046875,1007.8250122070312,1163.7489013671875,1779.11767578125,2326.7744140625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-07-05,2177.640380859375,55129.30078125,13844.3232421875,1996.6435546875,1138.028564453125,8286.5849609375,1371.010009765625,2281.89892578125,19409.18359375,6175.32177734375,20123.4921875,4879.64111328125,1519.48583984375,4933.4072265625,3383.02685546875,2659.991455078125,1013.8964233398438,1168.6129150390625,1771.3865966796875,2341.1669921875,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-07-06,2177.640380859375,55207.0390625,13844.3232421875,1971.75,1132.2518310546875,8369.2666015625,1348.549072265625,2299.9765625,19909.853515625,6158.5146484375,20430.134765625,4898.646484375,1522.11865234375,4995.74267578125,3378.5400390625,2706.115234375,1008.692626953125,1156.6744384765625,1762.6890869140625,2331.57177734375,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-07-07,2155.360107421875,56140.12890625,13788.2724609375,1965.644287109375,1141.8797607421875,8360.0810546875,1328.3343505859375,2230.541259765625,19816.271484375,6194.529296875,20688.869140625,4851.5869140625,1502.3736572265625,5022.45751953125,3268.1650390625,2731.907958984375,1004.3557739257812,1149.5999755859375,1744.3277587890625,2312.38232421875,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-07-08,2126.298583984375,55547.2265625,13472.623046875,1958.5986328125,1132.2518310546875,8295.771484375,1316.6549072265625,2175.075927734375,20541.541015625,6172.92041015625,20353.474609375,4811.76806640625,1472.317138671875,4915.59716796875,3233.168212890625,2711.880615234375,986.1420288085938,1153.137451171875,1727.899169921875,2259.609619140625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-07-09,2141.798095703125,54730.78515625,13522.775390625,1980.204345703125,1146.6937255859375,8240.6494140625,1300.03369140625,2154.532958984375,19933.248046875,6031.2626953125,20842.189453125,4675.11669921875,1456.3018798828125,4773.11669921875,3174.84033203125,2694.28125,979.2035522460938,1146.0628662109375,1694.07568359375,2276.40087890625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-07-12,2225.10595703125,56830.21484375,13779.4228515625,1988.189208984375,1167.8753662109375,8608.1259765625,1333.724853515625,2244.510498046875,20611.73046875,6297.77197265625,21302.154296875,4983.71435546875,1499.082763671875,4897.78662109375,3286.1123046875,2765.28662109375,998.2847900390624,1173.9185791015625,1725.0,2321.97705078125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-07-13,2240.605224609375,57092.640625,13687.97265625,1985.8409423828125,1184.242919921875,8718.3701171875,1347.201416015625,2273.270751953125,20747.42578125,6333.787109375,20267.234375,5081.4521484375,1517.291748046875,4906.69189453125,3289.70166015625,2759.2177734375,1015.6309814453124,1176.12939453125,1731.7646484375,2257.211181640625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-07-14,2248.35546875,56946.84765625,13682.0732421875,1943.568603515625,1209.2757568359375,8598.939453125,1361.576416015625,2265.464599609375,20831.650390625,6333.787109375,20870.935546875,4989.14453125,1532.21044921875,5004.6484375,3234.962890625,2779.2451171875,1049.45654296875,1165.517578125,1714.3697509765625,2262.008544921875,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-07-15,2209.607177734375,55965.1796875,13643.7255859375,1926.6600341796875,1205.424560546875,8461.13671875,1338.6663818359375,2263.41015625,20672.560546875,6264.158203125,20938.017578125,4857.9228515625,1512.6846923828125,4942.3125,3206.24755859375,2765.28662109375,1041.650634765625,1163.306884765625,1713.4033203125,2278.799560546875,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-07-16,2161.17236328125,55916.57421875,13422.47265625,1909.7510986328125,1187.1312255859375,8387.640625,1342.7093505859375,2267.929443359375,20658.51953125,6264.158203125,20813.44140625,4847.96728515625,1489.429443359375,4906.69189453125,3209.837158203125,2738.583740234375,1016.4984130859376,1171.2655029296875,1708.5714111328125,2228.42626953125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-07-19,2117.58056640625,54118.45703125,13142.224609375,1893.78173828125,1128.4005126953125,8240.6494140625,1325.18994140625,2245.33251953125,20780.177734375,6127.30224609375,20363.05859375,4662.447265625,1479.9957275390625,4728.5908203125,3146.125244140625,2662.72265625,1010.42724609375,1146.0628662109375,1658.3193359375,2197.24267578125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-07-20,2070.1142578125,53836.58984375,13092.07421875,1858.5550537109373,1099.5166015625,8130.40673828125,1312.1624755859375,2193.975341796875,20522.82421875,6093.6884765625,21062.591796875,4550.22900390625,1457.837646484375,4630.634765625,3115.614990234375,2636.01904296875,993.0806884765624,1131.4720458984375,1639.9580078125,2190.04638671875,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-07-21,2112.73681640625,54361.453125,13215.9736328125,1882.5093994140625,1112.995849609375,8240.6494140625,1327.88525390625,2209.998779296875,20695.953125,6242.54931640625,20305.5625,4566.5185546875,1465.9549560546875,4639.5400390625,3163.175048828125,2662.41943359375,998.2847900390624,1161.09619140625,1658.3193359375,2199.6416015625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-07-26,2126.298583984375,55916.57421875,13384.1240234375,1900.3572998046875,1104.33056640625,8516.2587890625,1349.8968505859375,2265.875244140625,21191.9453125,6040.86669921875,20813.44140625,4589.1435546875,1490.745849609375,4790.92626953125,3182.91650390625,2737.67333984375,995.6826782226562,1167.728271484375,1674.7479248046875,2223.62841796875,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-07-27,2140.829345703125,56392.83203125,13428.373046875,1911.6300048828125,1096.6282958984375,8479.5087890625,1353.4906005859375,2280.665771484375,21496.09375,6098.4892578125,21378.818359375,4609.9580078125,1517.730712890625,4871.0712890625,3208.939697265625,2736.15625,1003.4884033203124,1171.7080078125,1683.4454345703125,2271.603515625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
