Date,JPY=X,^TNX,^VIX,^SOX,CL=F,HG=F,NG=F,GC=F,^GSPC,^IXIC,000001.SS,^GDAXI,ZIM
2024-02-01,146.99600219726562,3.86299991607666,13.880000114440918,4280.47998046875,73.81999969482422,3.8524999618530273,2.049999952316284,2053.0,4906.18994140625,15361.6396484375,2770.739990234375,16859.0390625,7.931936740875244
2024-02-02,146.4510040283203,4.0329999923706055,13.850000381469728,4336.72998046875,72.27999877929688,3.821500062942505,2.0789999961853027,2036.0999755859373,4958.60986328125,15628.9501953125,2730.152099609375,16918.2109375,7.890063285827637
2024-02-05,148.50100708007812,4.164000034332275,13.670000076293944,4388.10009765625,72.77999877929688,3.7720000743865967,2.0820000171661377,2025.699951171875,4942.81005859375,15597.6796875,2702.18505859375,16904.060546875,7.884082317352295
2024-02-06,148.63999938964844,4.090000152587891,13.0600004196167,4338.27001953125,73.30999755859375,3.7825000286102295,2.009000062942505,2034.5,4954.22998046875,15609.0,2789.486083984375,17033.240234375,7.441424369812012
2024-02-07,147.8179931640625,4.110000133514404,12.829999923706056,4408.72998046875,73.86000061035156,3.737499952316284,1.9670000076293943,2035.199951171875,4995.06005859375,15756.6396484375,2829.696044921875,16921.9609375,7.925955295562744
2024-02-08,148.08599853515625,4.170000076293945,12.789999961853027,4478.009765625,76.22000122070312,3.705499887466431,1.9170000553131104,2032.199951171875,4997.91015625,15793.7099609375,2865.903076171875,16963.830078125,7.303842067718506
2024-02-09,149.25900268554688,4.186999797821045,12.93000030517578,4567.2998046875,76.83999633789062,3.686000108718872,1.847000002861023,2023.300048828125,5026.60986328125,15990.66015625,,16926.5,7.112422943115234
2024-02-12,149.16700744628906,4.171999931335449,13.93000030517578,4560.0400390625,76.91999816894531,3.7284998893737793,1.7680000066757202,2018.199951171875,5021.83984375,15942.5498046875,,17037.349609375,7.244023323059082
2024-02-13,149.40499877929688,4.315999984741211,15.850000381469728,4468.18017578125,77.87000274658203,3.71399998664856,1.6890000104904177,1992.9000244140625,4953.169921875,15655.599609375,,16880.830078125,7.058586120605469
2024-02-14,150.7239990234375,4.267000198364258,14.380000114440918,4565.41015625,76.63999938964844,3.700500011444092,1.6089999675750732,1990.300048828125,5000.6201171875,15859.150390625,,16945.48046875,7.208132743835449
2024-02-15,150.54400634765625,4.239999771118164,14.010000228881836,4558.10009765625,78.02999877929688,3.756500005722046,1.5809999704360962,2002.0999755859373,5029.72998046875,15906.169921875,,17046.689453125,7.507225036621094
2024-02-16,149.9459991455078,4.295000076293945,14.239999771118164,4527.68017578125,79.19000244140625,3.838000059127808,1.6089999675750732,2011.5,5005.56982421875,15775.650390625,,17117.439453125,7.543115615844727
2024-02-19,150.09100341796875,,,,,,,,,,2910.5439453125,17092.259765625,
2024-02-20,150.27000427246094,4.275000095367432,15.420000076293944,4456.8701171875,78.18000030517578,3.866499900817871,1.5759999752044678,2027.5,4975.509765625,15630.7802734375,2922.72998046875,17068.4296875,7.579007148742676
